0.77547,1
3.30210,1
0.88471,1
-0.95709,0
-3.32038,0
2.95066,1
4.74242,1
-2.18729,0
-3.33339,0
-0.99280,0
0.70297,1
-2.81286,0
-0.59070,0
-3.62691,0
3.84262,1
-0.39150,0
3.17144,1
-2.96658,0
4.46918,1
0.88429,1
-4.31920,0
3.24644,1
-1.40319,0
-2.41405,0
1.61397,1
2.96215,1
3.51364,1
-3.01026,0
-2.31053,0
-4.81251,0
2.10325,1
0.18137,0
2.53415,1
1.85964,1
-4.86606,0
4.93151,0
2.41336,1
-1.36067,0
0.58563,1
1.47194,1
-1.28956,0
-2.79648,0
-3.03845,0
4.82483,1
2.69738,1
-0.95855,1
-4.34070,0
-0.76836,0
1.26910,1
1.05397,1
0.82479,1
3.63662,1
-1.09408,0
-4.62806,0
-4.30633,0
0.06629,0
-4.47790,0
-1.50497,0
-2.52231,0
1.96759,1
2.94870,1
4.06490,1
-2.00401,1
-3.54790,0
2.37070,1
4.95792,1
3.84050,0
4.99574,1
1.93907,1
-1.41407,0
-3.73400,0
-3.90477,0
-4.93608,0
2.89263,1
0.06681,0
-2.37670,0
-4.24072,0
4.23218,1
-2.57279,0
0.71262,1
-3.85051,0
-4.22301,0
1.77202,1
-1.40603,0
-0.18559,0
-3.23454,0
-4.99144,0
-4.81305,0
-0.00202,0
-0.72252,0
3.66867,1
-1.44265,0
-0.13626,0
-1.83246,0
2.93416,1
1.02203,1
1.50433,1
1.32063,1
2.05311,1
-4.26045,0
-1.36919,0
3.33070,1
-2.57512,0
2.67354,1
2.41704,1
4.47686,1
-1.66027,0
0.42152,1
-3.53952,0
-4.01359,0
-1.79469,0
-3.64548,0
-0.60372,0
-2.18113,0
4.61576,1
2.10830,1
0.66171,1
-1.05428,0
2.70181,1
-0.51556,1
-4.21469,0
-2.53004,0
-2.58772,0
-2.75701,0
4.24213,1
-0.69484,0
2.12678,1
-2.88533,0
-2.31349,0
-2.65079,0
-3.61229,0
3.22556,1
3.76073,1
4.02494,1
2.89116,1
-0.77001,0
3.45115,1
-4.23055,0
1.48847,1
2.28078,1
-4.00887,0
1.76145,0
-3.73713,0
-0.61170,0
-3.43587,0
4.50426,1
3.61283,1
0.91675,1
-2.99480,0
-2.73862,0
-1.30535,0
4.83239,1
-1.49634,0
-0.14682,0
4.82495,1
1.61941,1
-1.78056,0
4.40276,1
4.84299,1
3.86198,0
4.01305,1
-1.20680,0
-0.09343,0
-2.20436,0
-3.13495,0
4.32399,1
-4.19650,0
-3.38062,0
-3.75825,0
2.60639,1
-1.69449,0
-2.40877,1
4.13950,1
-1.03718,0
3.08007,1
-0.94183,0
-3.39182,0
1.26227,1
-1.46241,0
-1.63274,0
1.36483,1
-3.69712,0
3.21513,1
4.85258,1
2.25430,1
-1.82863,0
4.99159,1
0.29674,1
1.08736,1
-4.93862,0
3.98891,1
-0.98840,0
3.69773,1
2.48498,1
1.70487,1
-0.90885,0
-1.55357,0
-4.56626,0
-1.82805,0
-3.89858,0
-2.72807,0
0.37269,1
3.41428,1
2.92065,1
-3.42369,0
1.57595,1
-1.35147,0
0.00184,0
-3.99482,0
1.38936,1
1.27525,1
-1.43185,0
1.37804,1
3.34416,1
3.61323,1
-4.42300,1
-2.17309,0
-4.87359,0
-1.41967,0
-0.77207,0
-2.73841,0
-0.07267,0
2.15332,1
-1.10620,0
4.13008,1
-0.65800,0
3.25226,1
2.62159,1
-1.74862,0
0.72875,1
1.89758,1
0.71901,1
-3.62169,0
-2.89716,0
-2.44354,0
2.03917,1
3.32915,1
1.99881,1
0.64302,1
1.88675,1
-1.00905,0
0.57312,1
-0.01351,0
3.64320,1
2.26182,1
-2.76856,0
3.31415,1
-0.09820,0
-2.28991,0
-0.12346,0
2.61415,1
0.25434,1
0.86596,1
-1.72549,0
-3.65380,0
2.16449,1
3.73705,1
-2.54056,0
-4.52010,0
4.61014,1
3.26377,1
3.15479,1
1.85869,1
-3.30003,1
3.26979,1
0.37973,1
1.25391,1
-2.70844,0
1.74078,1
-1.46969,0
0.52926,1
-1.54658,0
-0.36722,0
2.80983,1
-1.35762,0
0.07182,0
0.97635,1
-0.53041,0
-3.22063,0
1.85256,1
2.08748,1
0.98999,1
-1.40367,0
4.36902,1
3.05979,1
-1.24970,0
-3.15641,0
4.42943,1
3.74030,1
-3.68919,0
3.16868,1
-2.83619,0
2.47089,1
-3.50936,0
-0.13580,0
3.05561,1
-1.53947,0
-3.15443,0
1.28896,1
3.15223,1
1.83111,1
-1.81447,1
1.16036,1
0.71308,1
0.19473,0
-0.51323,0
3.34740,1
2.69860,1
3.11351,1
-4.02899,0
0.71891,1
0.95353,1
0.43626,1
-3.52687,0
-2.24076,0
-3.12825,0
0.25328,1
-1.24488,0
-2.62023,0
-1.35108,0
-2.49841,0
0.81058,0
1.01675,1
0.17741,0
-4.35389,0
-4.24220,0
-2.84512,0
-4.35201,0
0.46013,1
-0.08844,0
2.88704,1
2.34007,1
3.21961,1
2.88106,1
2.82452,1
0.87923,1
-0.81505,0
-0.04135,0
-2.86794,0
4.91122,1
-4.92666,0
2.55838,1
2.01345,1
4.83548,1
-1.70799,1
-4.18138,0
2.21531,1
-1.36925,0
-4.11672,0
2.40891,1
0.37846,1
-2.33012,0
4.18645,1
2.76396,0
-0.53435,0
2.73617,1
-3.73124,0
-2.42231,0
-1.97579,0
0.34835,1
4.79176,1
-0.13193,0
-1.64235,0
0.76825,1
1.85338,1
-3.35152,0
3.79095,1
-2.48463,0
-2.95688,0
-3.72294,0
3.57240,1
1.38209,1
-1.17295,0
-2.36723,0
1.39316,1
